Timestamp,Source_IP,Destination_IP,Source_Port,Destination_Port,Protocol,Packet_Size,Connection_Duration,Packets_Per_Second,Error_Rate,Login_Attempts,Bytes_Sent,Bytes_Received,Traffic_Flag,MAC_Address,Label
2026-01-01 00:49:56,82.62.246.77,234.200.206.75,13102,8080,UDP,885.0,685.0,4752.0,0.09118493977074282,14,23231.0,45694.0,DoS,15:9e:2a:99:1c:ad,0
2026-01-05 14:28:10,250.107.48.117,248.57.215.55,8336,21,TCP,1342.0,419.0,4035.0,0.7508633079880932,12,47214.0,23901.0,Probe,98:79:6e:59:73:34,0
2026-01-04 13:42:29,221.237.203.241,111.178.97.230,41422,53,TCP,979.0,70.0,2877.0,0.15435795267305097,23,43763.0,13271.0,Normal,21:6f:b4:f0:ee:ed,1
2026-01-02 17:19:45,115.214.165.11,180.167.134.11,43817,80,UDP,1560.0,99.0,830.0,0.1814322270002966,11,1988.0,20203.0,DoS,3f:3b:ee:de:a6:6b,0
2026-01-05 14:18:43,149.161.95.171,148.238.151.116,56578,21,ICMP,202.0,469.0,3047.0,0.11652849953051014,18,14484.0,41942.0,Suspicious,60:f0:92:f7:7a:9e,1
2026-01-02 07:51:46,216.224.229.73,150.89.98.54,7923,8080,ICMP,134.0,190.0,229.0,0.6473903410579342,6,37665.0,4141.0,Normal,ce:6f:ce:7e:30:83,0
2026-01-04 05:37:49,168.101.171.235,19.96.184.5,33790,22,TCP,427.0,195.0,3634.0,0.32965610404222434,22,47521.0,14197.0,DoS,28:d9:37:22:5e:0b,1
2026-01-04 22:39:00,90.71.136.213,26.141.163.219,24526,21,UDP,369.0,141.0,319.0,0.10402812748204171,18,30084.0,853.0,DoS,2c:4c:08:bd:7c:02,1
2026-01-01 03:12:21,72.156.109.30,18.105.18.91,41540,8080,UDP,756.0,,817.0,,16,8148.0,34586.0,Suspicious,1f:bd:02:3d:de:6c,1
2026-01-05 10:31:59,123.217.153.206,253.81.38.87,22007,22,TCP,722.0,330.0,1226.0,0.45769939316864916,16,39060.0,4312.0,DoS,a5:e5:b0:04:cf:3c,1
2026-01-05 17:22:18,209.213.190.13,177.218.254.114,16662,8080,ICMP,,493.0,,0.04731675277474845,19,,,DoS,f0:53:f9:d8:96:f3,1
2026-01-05 10:58:18,169.161.4.215,5.197.170.183,31310,21,UDP,522.0,792.0,1715.0,0.967590842324741,3,28987.0,5448.0,Suspicious,ca:70:82:60:bf:f8,0
2026-01-05 06:59:12,94.28.39.91,225.132.225.234,27701,443,UDP,388.0,380.0,4085.0,0.5924793323244493,23,16011.0,1969.0,DoS,bd:aa:20:2d:c5:70,1
2026-01-03 06:34:52,103.9.7.150,187.8.217.93,12066,443,TCP,1707.0,,2818.0,,22,48991.0,54225.0,Suspicious,15:db:2f:e1:5b:10,1
2026-01-05 09:38:12,32.3.9.180,107.45.134.5,40621,21,ICMP,1736.0,290.0,928.0,0.0014762867185120765,2,29352.0,36992.0,Probe,42:33:ff:b3:c4:46,0
2026-01-06 14:57:12,204.196.158.198,13.11.121.221,57118,8080,TCP,1173.0,585.0,2658.0,0.1362373823740669,23,24074.0,32173.0,DoS,80:52:19:d6:66:d8,1
2026-01-06 15:36:58,,54.144.178.190,63746,21,TCP,1730.0,390.0,1246.0,0.8420236531899612,20,45698.0,59747.0,DoS,,1
2026-01-04 22:42:48,30.137.2.193,11.163.130.89,38000,80,ICMP,473.0,14.0,3835.0,0.4734405615214108,11,12748.0,25666.0,Probe,92:ba:90:75:9d:18,1
2026-01-01 00:51:56,250.241.230.115,83.75.180.220,57110,21,TCP,511.0,284.0,5284.0,0.8753455066620368,1,13250.0,511.0,Suspicious,f4:e9:2d:11:2f:36,0
2026-01-05 16:50:35,234.141.203.180,161.61.216.124,49797,8080,UDP,556.0,677.0,1540.0,0.07007109970014891,20,24815.0,55641.0,Normal,11:34:b2:68:44:e8,1
2026-01-03 15:44:47,133.221.239.84,90.110.20.111,25882,53,UDP,141.0,,923.0,,8,47387.0,6040.0,Probe,61:4e:04:a4:62:d6,0
2026-01-04 19:44:38,176.190.42.162,0.205.43.218,52097,21,TCP,1393.0,33.0,2414.0,0.8037627614634517,17,19932.0,41097.0,Probe,21:54:87:f2:e2:24,1
2026-01-03 01:05:34,168.46.160.247,251.61.119.49,47444,80,TCP,966.0,7.0,2358.0,0.9829267723664862,13,28953.0,16546.0,Suspicious,fb:90:93:20:28:00,1
2026-01-01 01:14:19,,59.138.198.148,50338,443,TCP,1437.0,352.0,5829.0,0.2610497706212036,13,14780.0,44061.0,Probe,,1
2026-01-02 18:33:36,120.45.18.178,57.233.67.77,27038,80,TCP,1316.0,531.0,2813.0,0.92697811941669,13,44444.0,16658.0,Probe,76:96:a4:20:64:61,0
2026-01-02 15:21:18,240.44.129.63,172.201.66.188,10967,21,TCP,1749.0,,5776.0,,16,25218.0,42523.0,Suspicious,0d:4e:0f:98:3d:a8,1
2026-01-06 13:55:50,107.205.18.155,220.20.48.39,11924,443,ICMP,718.0,539.0,2921.0,0.7883576638589096,4,4934.0,15850.0,Probe,96:4d:6c:ea:cf:1c,0
2026-01-02 23:26:42,83.165.199.216,180.12.194.59,36826,21,TCP,1618.0,1.0,5875.0,0.5601695798414841,0,21191.0,5218.0,Probe,83:cf:95:fc:0e:fc,1
2026-01-01 17:41:54,103.143.55.134,69.172.234.247,57597,443,TCP,1073.0,468.0,2586.0,0.08887993725764864,3,6462.0,28228.0,Suspicious,83:ea:eb:20:d8:23,0
2026-01-04 05:41:03,44.9.50.0,77.223.184.82,29023,80,UDP,1767.0,304.0,1304.0,0.9327220321704139,21,40720.0,45084.0,DoS,3f:04:3a:05:92:35,1
2026-01-03 17:27:26,44.68.14.237,27.170.149.6,60554,443,TCP,164.0,433.0,1755.0,0.9615065996352152,15,19326.0,19152.0,Probe,22:0d:2d:fd:1f:45,0
2026-01-01 22:43:05,117.132.134.42,54.162.179.190,9875,53,TCP,1164.0,154.0,1794.0,0.929085834337331,21,45496.0,18609.0,Suspicious,a9:c5:07:1c:74:3a,1
2026-01-01 21:56:02,,43.104.243.57,37655,80,UDP,1343.0,669.0,1955.0,0.23676527185683738,2,37482.0,14576.0,Normal,,0
2026-01-01 02:09:18,228.218.38.148,45.76.123.221,23895,22,ICMP,511.0,596.0,3551.0,0.9843953025254667,24,13408.0,11511.0,Normal,a0:83:f9:47:01:b9,1
2026-01-04 00:35:41,137.40.144.75,227.89.38.130,62785,443,UDP,,471.0,,0.8021936909048438,5,,,DoS,e1:75:e1:c1:c7:aa,0
2026-01-05 14:16:22,167.58.209.39,192.44.214.83,10806,53,TCP,1476.0,91.0,2662.0,0.8388442970815154,19,42438.0,1489.0,DoS,fa:8d:44:28:7c:d6,1
2026-01-02 07:39:36,,233.212.110.250,44005,443,TCP,465.0,307.0,4668.0,0.5137107126628397,3,30272.0,29340.0,Normal,,0
2026-01-06 07:33:01,206.106.79.21,157.165.250.81,45254,21,UDP,927.0,713.0,3757.0,0.023991121717565234,13,42463.0,39421.0,Normal,17:79:0d:80:81:99,0
2026-01-04 13:24:59,197.176.60.58,140.150.152.218,26687,53,UDP,1872.0,732.0,4660.0,0.7186698661417661,4,7168.0,13915.0,DoS,79:63:9b:b9:00:64,1
2026-01-04 05:57:53,141.104.3.159,97.115.92.53,46897,80,TCP,1414.0,748.0,4800.0,0.5996303262052458,22,6414.0,25648.0,Suspicious,96:00:be:7a:5d:fd,1
2026-01-05 15:55:48,204.215.145.157,230.45.21.228,44129,22,TCP,1016.0,141.0,5944.0,0.47872557190599174,24,1268.0,29881.0,DoS,96:7d:05:e2:3a:a0,1
2026-01-05 03:27:04,197.178.51.148,168.98.61.216,24622,21,ICMP,1481.0,315.0,2012.0,0.7999292415138027,3,34830.0,42736.0,Normal,52:f6:97:e0:ff:67,0
2026-01-05 01:08:12,5.247.108.198,223.45.197.209,41047,53,ICMP,903.0,62.0,4289.0,0.10173237496209786,1,28883.0,5746.0,DoS,b4:f4:d3:76:f6:37,1
,189.232.144.254,197.6.25.49,65520,443,ICMP,877.0,400.0,2694.0,0.03962060521088162,2,45120.0,35293.0,Normal,d6:fb:b9:c8:86:d1,0
2026-01-03 14:17:28,202.132.150.19,201.48.82.209,61712,21,ICMP,762.0,781.0,426.0,0.7145776166300877,18,26488.0,47423.0,Suspicious,42:d2:95:be:22:8c,1
2026-01-01 17:36:02,85.201.35.120,0.118.212.67,64997,80,ICMP,660.0,148.0,1749.0,0.6604326303281433,13,19321.0,37402.0,Suspicious,5d:c2:90:5f:13:ea,0
2026-01-04 21:02:02,35.112.11.41,40.15.105.150,5635,80,ICMP,994.0,675.0,2572.0,0.6523482735448303,11,43173.0,22780.0,Normal,92:a9:e3:e9:be:c6,0
2026-01-06 03:25:31,54.210.19.41,19.221.114.57,35725,80,ICMP,1303.0,19.0,3769.0,0.6392041128795228,15,8909.0,18281.0,Suspicious,d6:9d:11:65:8b:7d,1
2026-01-03 23:36:12,209.189.138.36,192.215.213.182,53947,21,UDP,637.0,465.0,4855.0,0.5269986163091498,11,24148.0,38454.0,DoS,e0:c7:07:42:3f:59,0
2026-01-04 06:17:47,0.251.158.62,206.210.164.75,54595,53,UDP,,473.0,,0.9364880421485893,2,,,Normal,76:e3:ea:1d:d7:83,0
2026-01-05 12:43:57,,241.240.232.204,38547,80,TCP,1818.0,504.0,1068.0,0.7083164624684707,0,38586.0,5580.0,Normal,,0
2026-01-02 12:41:26,209.252.13.195,195.253.228.239,1339,8080,UDP,1685.0,132.0,1496.0,0.09435105321523762,8,7617.0,33601.0,Probe,aa:ec:10:e6:a9:67,0
2026-01-03 22:54:08,246.124.159.32,81.106.52.243,65283,80,TCP,1112.0,719.0,3569.0,0.031763460435024204,11,19304.0,58791.0,Suspicious,b9:02:1a:40:89:40,0
2026-01-03 08:32:38,224.166.165.207,201.173.15.10,22176,80,ICMP,1173.0,228.0,3607.0,0.8861073118186553,16,22068.0,40148.0,Probe,66:16:51:ae:0e:e7,1
2026-01-01 01:27:12,187.103.20.159,6.37.47.88,58459,443,TCP,1721.0,652.0,1768.0,0.5633459222540046,7,40814.0,12148.0,Probe,47:f6:ea:44:83:cd,0
2026-01-04 11:32:24,89.124.0.96,164.113.114.172,42256,22,ICMP,1956.0,196.0,1686.0,0.09122054720544592,3,44713.0,23966.0,Suspicious,a6:11:cf:ff:5f:fe,0
,25.63.242.59,138.219.200.244,59590,53,ICMP,954.0,312.0,80.0,0.7520861180963646,22,10017.0,7333.0,Probe,bd:df:87:75:2a:4f,1
2026-01-02 04:59:25,2.30.17.59,242.177.204.179,34436,22,TCP,1623.0,88.0,4978.0,0.8733377905508616,20,19057.0,7752.0,Suspicious,09:ee:c6:c0:8c:90,1
2026-01-05 15:48:42,198.191.86.29,67.144.26.94,57754,53,TCP,1063.0,401.0,4042.0,0.5841510325736751,12,17807.0,21772.0,Probe,c7:5b:c7:44:27:69,0
2026-01-05 06:48:41,106.199.92.19,111.107.94.48,54218,443,TCP,1428.0,224.0,4738.0,0.29346665666900773,20,32564.0,494.0,Normal,b1:60:91:66:44:42,1
2026-01-05 15:13:17,249.128.135.251,123.179.226.97,61638,22,TCP,271.0,357.0,1648.0,0.4675304033403077,12,23563.0,647.0,Suspicious,42:b8:12:0e:d6:eb,0
2026-01-06 04:47:18,221.170.87.57,227.21.169.139,4648,22,ICMP,527.0,263.0,1013.0,0.07749520902514562,10,8520.0,38566.0,Suspicious,2d:e8:2e:9d:b2:28,0
2026-01-03 15:25:10,250.208.2.162,236.126.82.48,29526,8080,UDP,1443.0,111.0,3846.0,0.5584450418160027,6,17002.0,13015.0,Probe,95:4c:cb:7a:f2:93,0
2026-01-01 06:08:33,58.204.138.79,137.73.6.61,45750,8080,ICMP,116.0,595.0,5275.0,0.14176764585764057,24,44953.0,58962.0,DoS,e3:5c:71:29:72:77,1
2026-01-02 12:09:43,,211.27.87.160,16112,443,ICMP,158.0,230.0,3784.0,0.38560897553794704,3,15117.0,48388.0,Normal,,1
2026-01-02 19:46:51,144.5.121.63,100.28.199.225,55785,80,ICMP,1348.0,620.0,1866.0,0.21024183133977903,1,21807.0,31425.0,Suspicious,cd:2a:6e:65:fd:90,0
2026-01-01 22:42:33,83.75.170.121,167.47.239.131,40097,8080,ICMP,1193.0,754.0,4044.0,0.27588877214285,19,31479.0,32038.0,Probe,11:85:ce:e7:b4:b3,1
2026-01-04 14:31:41,166.185.135.216,71.127.60.10,1149,53,TCP,1897.0,315.0,5591.0,0.6176391778243157,7,5553.0,22188.0,Suspicious,37:ce:a8:63:d9:cf,1
2026-01-05 02:39:22,224.105.38.110,89.107.18.183,57525,443,UDP,,71.0,,0.15738886489254322,13,,,DoS,fc:64:45:96:3c:56,0
2026-01-02 10:40:25,48.241.155.109,109.27.159.0,28777,21,ICMP,476.0,538.0,4002.0,0.11676399392593262,16,30449.0,37584.0,DoS,5c:91:14:d1:17:5e,1
2026-01-01 04:26:18,64.177.218.9,49.120.182.36,7363,80,UDP,413.0,,3791.0,,2,1200.0,47690.0,Probe,41:72:a5:67:8d:60,0
2026-01-04 20:38:40,27.52.90.57,107.31.176.213,27110,21,ICMP,1696.0,263.0,4993.0,0.9995200430476527,14,20737.0,19141.0,Normal,4b:91:33:d8:04:5a,1
2026-01-01 22:13:39,176.113.106.23,135.86.75.146,42322,443,TCP,1550.0,421.0,1149.0,0.3294655627826262,15,27305.0,41450.0,Suspicious,96:a7:5e:f8:15:6e,0
2026-01-05 20:32:33,153.147.48.232,148.241.207.148,59093,8080,ICMP,94.0,110.0,2618.0,0.042357451908803134,8,37554.0,31175.0,DoS,d2:e5:82:b8:6c:62,0
2026-01-06 05:42:00,225.76.75.93,233.222.26.227,57446,80,UDP,1938.0,492.0,5694.0,0.3143717564349401,9,24869.0,44190.0,Suspicious,4f:fa:05:1c:1d:c9,1
2026-01-02 21:44:24,30.31.156.101,250.53.196.214,23695,80,TCP,,398.0,,0.5490985452073099,12,,,Probe,35:6b:55:a1:34:21,0
,207.212.149.212,98.11.173.242,65375,80,UDP,1323.0,514.0,5696.0,0.3858221337661627,22,39832.0,17905.0,Suspicious,5a:7f:01:0d:83:e3,1
2026-01-06 08:46:51,227.174.174.45,171.4.24.194,45987,8080,ICMP,896.0,475.0,4382.0,0.7883884039042305,21,8033.0,19166.0,Normal,41:da:ff:a2:29:cc,1
2026-01-02 09:42:10,222.84.148.177,124.64.253.188,21263,21,ICMP,522.0,444.0,4543.0,0.1250756261507967,5,17811.0,33226.0,Normal,e8:ec:c0:58:b4:75,1
2026-01-04 15:54:12,33.130.225.97,231.161.60.146,61163,80,TCP,1460.0,78.0,1391.0,0.13162028546137627,15,7286.0,50999.0,Normal,76:be:91:0d:a5:f1,0
2026-01-06 04:21:55,226.12.236.82,21.95.8.192,43159,80,TCP,728.0,760.0,4052.0,0.5328093092674744,24,6586.0,58798.0,Probe,56:f5:7b:1b:d8:be,1
2026-01-03 04:49:51,238.205.66.37,31.148.12.206,13767,80,TCP,1988.0,546.0,1574.0,0.5260806179169544,14,12910.0,4650.0,Suspicious,70:85:c1:c9:bd:f8,0
2026-01-02 04:39:12,159.56.209.87,77.182.154.141,11152,21,UDP,392.0,160.0,5791.0,0.4600651316913128,20,4444.0,12631.0,Probe,ee:76:d0:c0:93:52,1
2026-01-04 00:39:55,209.126.55.97,238.50.163.19,51794,443,ICMP,1672.0,120.0,471.0,0.9409597300446878,3,10349.0,59011.0,DoS,b2:58:10:97:f6:b2,0
2026-01-01 09:43:40,74.248.15.207,169.246.22.20,47440,53,TCP,471.0,240.0,3956.0,0.8338731108690586,6,30488.0,2821.0,Probe,9e:ae:47:7c:69:f2,0
2026-01-03 21:06:56,80.38.183.117,41.53.105.211,23129,80,ICMP,1143.0,716.0,4337.0,0.841057451027456,22,30413.0,33188.0,Probe,0b:52:02:0c:f2:5a,1
2026-01-04 21:58:27,49.218.130.70,87.118.145.218,50130,443,UDP,707.0,484.0,1314.0,0.3004409852488217,8,14558.0,23092.0,Suspicious,98:0a:a9:5f:f2:bd,0
2026-01-05 00:46:09,225.133.200.29,81.105.41.50,60585,53,TCP,681.0,246.0,4960.0,0.4585326431207617,3,14489.0,40318.0,Suspicious,fc:ab:f0:54:c7:6b,0
2026-01-02 16:24:27,240.19.25.15,16.188.118.112,48824,22,ICMP,1843.0,9.0,2951.0,0.6361190700333251,17,49495.0,217.0,Suspicious,4e:8e:d1:87:6d:30,1
2026-01-05 10:54:11,182.99.224.82,117.5.134.81,60532,53,ICMP,1994.0,424.0,1882.0,0.43577948712249615,21,46808.0,26889.0,DoS,6d:aa:ce:19:4c:ce,1
2026-01-04 17:23:45,184.41.90.26,29.87.91.29,56340,80,TCP,1835.0,300.0,5086.0,0.09273871973013548,12,27213.0,14717.0,DoS,aa:8c:4f:74:9c:c8,1
2026-01-05 17:54:26,202.8.220.160,185.118.172.173,34157,53,TCP,,29.0,,0.20381112693398762,2,,,Suspicious,cf:0c:3f:79:ea:a9,0
2026-01-03 01:28:27,71.87.196.214,44.102.182.243,13177,22,TCP,1037.0,121.0,3446.0,0.7759895864229044,17,13019.0,7383.0,Probe,43:2a:4e:67:b4:84,1
2026-01-05 02:58:38,14.35.212.111,56.224.70.231,58940,443,ICMP,1779.0,649.0,1961.0,0.3696137444485226,15,43910.0,3332.0,Normal,5b:14:4b:57:38:52,0
2026-01-06 06:12:40,165.111.62.67,47.176.172.82,49902,80,ICMP,849.0,776.0,2863.0,0.43453593998290285,24,10632.0,29150.0,Probe,68:5f:46:c6:13:ca,1
2026-01-02 22:22:25,,41.239.204.48,15731,21,UDP,1760.0,449.0,817.0,0.24459725287493483,2,12808.0,30296.0,Normal,,0
2026-01-05 14:12:52,108.34.179.50,28.47.118.121,6781,443,ICMP,624.0,262.0,4061.0,0.39851777494421414,7,45714.0,16106.0,Suspicious,b5:47:7b:fe:00:db,1
2026-01-01 17:39:48,,34.230.58.56,47124,80,UDP,810.0,,3415.0,,4,49893.0,41855.0,Suspicious,,0
2026-01-05 13:35:46,180.158.81.230,169.200.75.4,29553,80,TCP,258.0,375.0,5015.0,0.4520965676734604,10,41410.0,15992.0,Probe,25:a1:91:18:ce:80,0
2026-01-03 14:53:11,10.61.23.129,10.233.156.26,30351,22,UDP,1821.0,,5574.0,,10,24941.0,49561.0,DoS,ca:68:0e:0c:c7:d7,1
2026-01-03 13:21:04,28.58.10.247,247.68.79.177,18221,53,ICMP,1999.0,359.0,790.0,0.38359324948511175,17,22559.0,44587.0,Probe,f8:20:d3:be:5c:a6,1
2026-01-03 22:57:04,11.129.253.210,59.141.21.129,25952,22,UDP,1146.0,640.0,4473.0,0.7011907947015903,1,42495.0,5002.0,Suspicious,eb:99:e4:cb:0a:bd,0
2026-01-03 12:12:49,249.162.119.139,246.211.109.197,50173,53,UDP,465.0,649.0,97.0,0.26717677678985075,16,44690.0,51018.0,Probe,d0:5c:d0:86:c2:34,1
2026-01-01 18:20:40,46.74.164.134,145.28.146.129,28566,22,TCP,95.0,657.0,3414.0,0.609711195187928,9,16553.0,12836.0,DoS,30:d8:b2:8d:a5:c0,0
2026-01-05 11:30:08,63.247.60.3,215.81.182.15,46825,8080,ICMP,1877.0,42.0,3614.0,0.8622359521645729,7,4291.0,44721.0,Probe,5b:d6:89:68:a0:70,1
