Timestamp,Source_IP,Destination_IP,Source_Port,Destination_Port,Protocol,Packet_Size,Connection_Duration,Packets_Per_Second,Error_Rate,Login_Attempts,Bytes_Sent,Bytes_Received,Traffic_Flag,MAC_Address,Label
2026-01-05 16:16:15,216.44.133.4,154.88.134.139,16184,22,UDP,897.0,115.0,5403.0,0.966472225795391,7,42095.0,62420.0,DoS,87:46:bb:e9:ff:21,1
2026-01-04 23:55:09,71.88.88.50,188.135.130.3,14955,443,TCP,1549.0,326.0,5944.0,0.8038953293368968,20,58333.0,21675.0,Normal,03:1e:da:86:54:77,1
2026-01-05 15:09:01,108.182.34.104,68.153.151.19,14779,21,UDP,968.0,17.0,3094.0,0.7978586291995087,21,44723.0,18667.0,Probe,a9:8f:76:64:44:06,1
2026-01-01 11:55:32,15.205.88.143,69.14.70.241,19026,21,ICMP,937.0,636.0,3422.0,0.44521292792022127,12,29284.0,30425.0,Suspicious,13:5c:b8:4b:51:1f,0
,253.134.246.85,90.224.211.41,6651,8080,TCP,,443.0,,0.4087513265748405,1,,,Normal,bb:b0:70:1c:7e:88,0
2026-01-06 15:52:07,234.150.11.112,241.205.230.141,55909,22,ICMP,413.0,702.0,88.0,0.6538793737815132,8,23168.0,45738.0,Normal,5a:3c:21:90:ad:74,0
2026-01-02 16:39:25,12.220.224.62,173.101.112.120,51159,80,ICMP,,296.0,,0.152506966173249,15,,,Suspicious,f9:12:84:c7:49:1d,0
2026-01-02 18:28:54,246.185.241.79,249.230.1.14,48528,21,ICMP,834.0,625.0,5308.0,0.4398511531652213,18,11926.0,40563.0,Normal,fe:ee:09:7a:27:35,0
2026-01-03 11:00:06,108.232.42.237,90.107.118.152,30610,21,UDP,219.0,721.0,3636.0,0.6051349909927871,1,4273.0,3994.0,Normal,96:56:08:e6:db:9a,0
2026-01-06 13:08:34,57.235.97.50,79.108.223.90,43106,53,ICMP,1820.0,20.0,4974.0,0.09946148930328214,16,20546.0,42740.0,Suspicious,02:8d:59:90:ec:3d,0
2026-01-03 14:40:35,45.168.217.201,104.23.35.32,46705,21,TCP,1344.0,629.0,1851.0,0.2844582494991824,5,31682.0,54299.0,Normal,74:9a:10:b8:76:f4,0
2026-01-06 09:27:51,165.128.146.23,200.97.112.242,47920,21,TCP,632.0,489.0,3079.0,0.9422837946468646,8,43115.0,62501.0,Normal,dd:50:ec:11:10:36,0
2026-01-02 01:18:44,3.29.16.84,116.212.82.40,12174,443,UDP,1234.0,68.0,4295.0,0.22530989237195032,0,56012.0,36982.0,Normal,5e:99:56:9d:26:b0,0
2026-01-03 17:23:49,82.112.14.51,150.236.109.229,17326,21,UDP,1949.0,134.0,2064.0,0.9969061097984043,13,38520.0,12652.0,Normal,12:d1:48:74:87:d6,1
2026-01-04 02:43:34,79.243.17.178,194.247.159.175,7245,22,ICMP,1791.0,764.0,4764.0,0.32277129662200366,23,45468.0,60112.0,DoS,90:13:08:3f:6f:c0,1
2026-01-01 06:45:33,53.153.110.176,172.27.33.49,10227,22,ICMP,1270.0,560.0,76.0,0.8949745511612186,1,10538.0,63059.0,Normal,c9:ca:51:03:f4:8f,0
2026-01-05 02:02:54,234.17.160.81,173.17.107.135,12448,53,TCP,1105.0,211.0,4919.0,0.8363470221903532,15,58617.0,3189.0,Suspicious,0d:db:a9:27:9c:ab,1
2026-01-02 17:21:33,233.208.41.90,124.146.183.227,53124,53,TCP,1591.0,27.0,2602.0,0.8383251004919129,10,36616.0,44250.0,Normal,af:89:7b:bb:dd:b2,1
2026-01-02 06:19:43,12.242.30.209,31.174.71.131,7305,80,ICMP,926.0,644.0,2349.0,0.7006997647703028,8,19258.0,31272.0,Suspicious,cb:05:ab:43:3e:ee,0
2026-01-03 18:45:10,145.252.144.128,84.33.3.81,65279,21,UDP,485.0,618.0,3021.0,0.8329465052715301,18,33722.0,15894.0,DoS,f3:3d:1c:de:be:15,1
2026-01-02 23:28:48,159.101.201.192,154.76.226.195,16441,53,TCP,376.0,,3946.0,,24,748.0,17741.0,Probe,2f:0d:48:3b:c4:de,1
2026-01-06 13:53:49,244.124.166.254,105.227.137.150,3636,8080,UDP,1571.0,394.0,4352.0,0.009818186757933,0,1690.0,53584.0,Normal,29:1c:00:92:34:81,0
2026-01-03 01:26:38,22.96.66.67,81.119.6.236,29131,8080,TCP,420.0,22.0,3619.0,0.22470518947153773,14,9576.0,29655.0,Suspicious,3b:0f:ba:e2:af:bd,0
2026-01-01 05:33:48,190.95.99.155,189.138.66.128,13398,443,UDP,712.0,,5238.0,,24,1339.0,779.0,Normal,d4:0d:28:fb:03:b7,1
2026-01-04 17:45:27,82.62.246.77,234.200.206.75,13102,8080,UDP,885.0,,4752.0,,14,51342.0,24269.0,Normal,7c:9f:2f:c1:34:6f,0
2026-01-02 14:22:11,250.107.48.117,248.57.215.55,8336,21,TCP,,419.0,,0.7508633079880932,12,,,DoS,2c:81:d7:e1:89:24,1
2026-01-03 21:15:35,221.237.203.241,111.178.97.230,41422,53,TCP,979.0,70.0,2877.0,0.15435795267305097,23,55446.0,40364.0,Normal,be:03:11:78:9f:81,1
2026-01-05 05:37:18,115.214.165.11,180.167.134.11,43817,80,UDP,1560.0,99.0,830.0,0.1814322270002966,11,22491.0,4011.0,Suspicious,72:4d:7c:10:87:81,0
2026-01-06 08:24:27,149.161.95.171,148.238.151.116,56578,21,ICMP,202.0,469.0,3047.0,0.11652849953051014,18,53570.0,6255.0,Normal,86:36:8d:03:a2:15,0
2026-01-02 20:01:36,216.224.229.73,150.89.98.54,7923,8080,ICMP,134.0,190.0,229.0,0.6473903410579342,6,36890.0,62275.0,Suspicious,2b:09:9b:b7:7b:c0,0
2026-01-02 04:29:31,168.101.171.235,19.96.184.5,33790,22,TCP,427.0,195.0,3634.0,0.32965610404222434,22,50235.0,18946.0,Suspicious,4f:5b:a9:1e:6d:f6,1
,90.71.136.213,26.141.163.219,24526,21,UDP,369.0,,319.0,,18,54745.0,32087.0,Normal,2c:93:ce:53:85:4a,0
2026-01-05 01:03:54,72.156.109.30,18.105.18.91,41540,8080,UDP,756.0,252.0,817.0,0.11498847150672431,16,48112.0,14066.0,Normal,dc:99:39:e9:ab:d6,0
2026-01-05 17:59:21,123.217.153.206,253.81.38.87,22007,22,TCP,722.0,330.0,1226.0,0.45769939316864916,16,17446.0,166.0,Suspicious,34:7c:b4:70:3f:81,0
2026-01-05 05:38:00,209.213.190.13,177.218.254.114,16662,8080,ICMP,1235.0,493.0,5743.0,0.04731675277474845,19,51978.0,42578.0,Normal,60:33:95:a7:e4:17,1
2026-01-06 17:33:12,,5.197.170.183,31310,21,UDP,522.0,792.0,1715.0,0.967590842324741,3,39668.0,50974.0,Probe,,0
2026-01-01 21:04:44,94.28.39.91,225.132.225.234,27701,443,UDP,388.0,380.0,4085.0,0.5924793323244493,23,38022.0,45814.0,Normal,8c:64:d9:ab:fe:aa,1
2026-01-04 18:20:09,103.9.7.150,187.8.217.93,12066,443,TCP,1707.0,,2818.0,,22,43394.0,27784.0,Suspicious,c1:9b:f3:53:8f:db,1
2026-01-04 23:37:17,32.3.9.180,107.45.134.5,40621,21,ICMP,,290.0,,0.0014762867185120765,2,,,Probe,8e:0e:46:fa:f6:1f,0
2026-01-03 05:57:27,204.196.158.198,13.11.121.221,57118,8080,TCP,1173.0,585.0,2658.0,0.1362373823740669,23,47214.0,46889.0,Normal,c3:06:24:d6:5b:00,1
2026-01-02 11:55:27,238.120.116.74,54.144.178.190,63746,21,TCP,,390.0,,0.8420236531899612,20,,,Suspicious,b7:71:ce:40:e3:f2,1
2026-01-06 04:31:34,30.137.2.193,11.163.130.89,38000,80,ICMP,473.0,14.0,3835.0,0.4734405615214108,11,1988.0,40924.0,Probe,90:77:a8:a8:85:71,0
2026-01-06 04:58:01,250.241.230.115,83.75.180.220,57110,21,TCP,511.0,284.0,5284.0,0.8753455066620368,1,50077.0,39378.0,Normal,5a:7c:b1:74:74:82,0
2026-01-03 19:27:56,234.141.203.180,161.61.216.124,49797,8080,UDP,556.0,677.0,1540.0,0.07007109970014891,20,14484.0,2394.0,Normal,11:87:7a:06:ac:67,1
2026-01-04 01:38:29,133.221.239.84,90.110.20.111,25882,53,UDP,141.0,239.0,923.0,0.4578741163987451,8,59386.0,37213.0,Normal,13:9c:24:53:b1:69,0
2026-01-04 18:35:14,176.190.42.162,0.205.43.218,52097,21,TCP,1393.0,33.0,2414.0,0.8037627614634517,17,37665.0,8468.0,Probe,69:a0:d8:9c:27:09,0
,168.46.160.247,251.61.119.49,47444,80,TCP,966.0,7.0,2358.0,0.9829267723664862,13,47521.0,10074.0,Normal,3e:63:1e:b9:0e:67,0
2026-01-01 16:51:39,94.86.186.197,59.138.198.148,50338,443,TCP,1437.0,352.0,5829.0,0.2610497706212036,13,30084.0,15548.0,Normal,b4:92:47:e9:cc:8a,0
2026-01-05 13:56:30,120.45.18.178,57.233.67.77,27038,80,TCP,1316.0,531.0,2813.0,0.92697811941669,13,8148.0,24666.0,DoS,51:8f:a8:a0:b9:0e,1
2026-01-02 00:31:08,240.44.129.63,172.201.66.188,10967,21,TCP,1749.0,70.0,5776.0,0.4710801339406392,16,39060.0,13526.0,Normal,22:5f:83:31:5e:fa,0
2026-01-03 17:22:48,107.205.18.155,220.20.48.39,11924,443,ICMP,718.0,539.0,2921.0,0.7883576638589096,4,23538.0,4288.0,Normal,ee:1d:3b:67:22:77,0
2026-01-01 17:00:47,83.165.199.216,180.12.194.59,36826,21,TCP,,1.0,,0.5601695798414841,0,,,Normal,48:b1:0a:a9:66:0f,0
2026-01-06 07:58:24,103.143.55.134,69.172.234.247,57597,443,TCP,1073.0,,2586.0,,3,55524.0,52973.0,Normal,4c:75:03:40:c9:21,0
2026-01-06 05:34:30,44.9.50.0,77.223.184.82,29023,80,UDP,1767.0,304.0,1304.0,0.9327220321704139,21,16011.0,28244.0,Normal,a0:30:6a:4c:1d:dd,1
2026-01-02 15:58:50,44.68.14.237,27.170.149.6,60554,443,TCP,164.0,433.0,1755.0,0.9615065996352152,15,48991.0,45568.0,Normal,87:d6:a7:97:dc:e9,0
2026-01-03 12:24:17,117.132.134.42,54.162.179.190,9875,53,TCP,1164.0,154.0,1794.0,0.929085834337331,21,29352.0,10423.0,Suspicious,f7:3a:c7:67:09:3a,1
2026-01-03 18:17:46,201.44.112.251,43.104.243.57,37655,80,UDP,,669.0,,0.23676527185683738,2,,,Normal,56:b9:62:1c:d3:4a,0
2026-01-03 02:48:29,228.218.38.148,45.76.123.221,23895,22,ICMP,511.0,596.0,3551.0,0.9843953025254667,24,45698.0,24689.0,Normal,68:aa:dc:c6:04:a4,1
2026-01-04 20:11:49,137.40.144.75,227.89.38.130,62785,443,UDP,1652.0,471.0,1136.0,0.8021936909048438,5,12748.0,21774.0,Normal,f9:5d:e8:7e:b9:66,1
2026-01-04 05:51:11,167.58.209.39,192.44.214.83,10806,53,TCP,1476.0,91.0,2662.0,0.8388442970815154,19,13250.0,2361.0,Normal,75:ea:1f:4e:0c:8f,1
2026-01-01 15:44:46,49.127.225.139,233.212.110.250,44005,443,TCP,465.0,307.0,4668.0,0.5137107126628397,3,24815.0,50035.0,Suspicious,0f:ef:4d:12:e6:99,0
2026-01-03 17:53:04,206.106.79.21,157.165.250.81,45254,21,UDP,927.0,713.0,3757.0,0.023991121717565234,13,47387.0,38510.0,Suspicious,f2:12:d7:58:e8:ec,1
2026-01-01 19:15:27,197.176.60.58,140.150.152.218,26687,53,UDP,1872.0,732.0,4660.0,0.7186698661417661,4,19932.0,50184.0,Normal,e4:06:21:1c:96:33,0
2026-01-03 02:37:12,141.104.3.159,97.115.92.53,46897,80,TCP,1414.0,748.0,4800.0,0.5996303262052458,22,28953.0,13715.0,Normal,3c:36:67:fa:15:19,1
2026-01-04 09:17:51,204.215.145.157,230.45.21.228,44129,22,TCP,1016.0,141.0,5944.0,0.47872557190599174,24,14780.0,26039.0,Normal,a9:8f:1f:d9:63:1c,1
2026-01-04 07:26:40,197.178.51.148,168.98.61.216,24622,21,ICMP,1481.0,315.0,2012.0,0.7999292415138027,3,44444.0,63157.0,Normal,8a:d1:b7:aa:8c:a8,0
2026-01-03 07:15:36,5.247.108.198,223.45.197.209,41047,53,ICMP,903.0,62.0,4289.0,0.10173237496209786,1,25218.0,59540.0,Normal,a1:69:d6:57:23:78,0
2026-01-05 03:43:01,189.232.144.254,197.6.25.49,65520,443,ICMP,877.0,400.0,2694.0,0.03962060521088162,2,53658.0,57293.0,DoS,c9:8e:c4:9d:aa:25,1
2026-01-02 22:42:02,202.132.150.19,201.48.82.209,61712,21,ICMP,762.0,781.0,426.0,0.7145776166300877,18,51561.0,23839.0,Normal,13:03:01:63:e6:56,0
2026-01-06 10:10:42,85.201.35.120,0.118.212.67,64997,80,ICMP,660.0,148.0,1749.0,0.6604326303281433,13,4934.0,3735.0,Normal,3a:2e:52:05:07:12,0
2026-01-01 14:21:28,35.112.11.41,40.15.105.150,5635,80,ICMP,994.0,675.0,2572.0,0.6523482735448303,11,21191.0,5072.0,DoS,7b:e4:fd:4b:29:88,1
2026-01-03 18:59:52,54.210.19.41,19.221.114.57,35725,80,ICMP,1303.0,19.0,3769.0,0.6392041128795228,15,6462.0,33540.0,Normal,e1:51:36:1d:5d:49,0
2026-01-03 14:40:39,209.189.138.36,192.215.213.182,53947,21,UDP,637.0,465.0,4855.0,0.5269986163091498,11,56662.0,51512.0,DoS,51:09:67:c9:b7:47,1
2026-01-05 12:33:52,0.251.158.62,206.210.164.75,54595,53,UDP,621.0,473.0,4579.0,0.9364880421485893,2,40720.0,52992.0,Normal,a2:d9:8f:cd:e1:1c,0
2026-01-04 18:22:55,,241.240.232.204,38547,80,TCP,,,,,0,,,DoS,,1
2026-01-04 23:42:52,209.252.13.195,195.253.228.239,1339,8080,UDP,1685.0,132.0,1496.0,0.09435105321523762,8,57023.0,63504.0,DoS,93:77:91:4e:87:a3,1
2026-01-01 18:45:03,246.124.159.32,81.106.52.243,65283,80,TCP,1112.0,719.0,3569.0,0.031763460435024204,11,45496.0,59460.0,Normal,f7:69:a3:d0:d6:ba,0
2026-01-04 18:31:28,224.166.165.207,201.173.15.10,22176,80,ICMP,1173.0,228.0,3607.0,0.8861073118186553,16,37482.0,57082.0,Probe,93:9d:3b:1e:82:78,0
2026-01-04 17:27:10,187.103.20.159,6.37.47.88,58459,443,TCP,1721.0,652.0,1768.0,0.5633459222540046,7,13408.0,27212.0,Suspicious,6b:60:53:67:c6:f8,0
2026-01-04 14:40:52,89.124.0.96,164.113.114.172,42256,22,ICMP,1956.0,196.0,1686.0,0.09122054720544592,3,48570.0,56186.0,Normal,de:c6:73:35:21:69,0
2026-01-02 18:57:34,,138.219.200.244,59590,53,ICMP,954.0,312.0,80.0,0.7520861180963646,22,42438.0,29915.0,Normal,,1
2026-01-04 07:24:30,2.30.17.59,242.177.204.179,34436,22,TCP,1623.0,88.0,4978.0,0.8733377905508616,20,57357.0,12121.0,Suspicious,7c:11:fc:a9:91:e2,1
2026-01-01 18:55:13,198.191.86.29,67.144.26.94,57754,53,TCP,1063.0,401.0,4042.0,0.5841510325736751,12,30272.0,544.0,Normal,11:af:8d:dc:ec:e0,0
2026-01-06 05:10:40,106.199.92.19,111.107.94.48,54218,443,TCP,1428.0,224.0,4738.0,0.29346665666900773,20,42463.0,22759.0,Suspicious,d3:cc:86:7d:fa:50,1
,249.128.135.251,123.179.226.97,61638,22,TCP,271.0,357.0,1648.0,0.4675304033403077,12,7168.0,37111.0,Normal,89:db:99:e2:54:c2,0
2026-01-03 15:55:44,,227.21.169.139,4648,22,ICMP,527.0,263.0,1013.0,0.07749520902514562,10,6414.0,66553.0,Normal,,0
2026-01-01 17:33:12,250.208.2.162,236.126.82.48,29526,8080,UDP,,111.0,,0.5584450418160027,6,,,Normal,31:f1:3d:3d:9b:7d,0
2026-01-02 07:44:14,58.204.138.79,137.73.6.61,45750,8080,ICMP,116.0,595.0,5275.0,0.14176764585764057,24,34830.0,50074.0,Normal,89:cb:c8:ad:48:69,1
2026-01-01 04:42:26,160.69.248.219,211.27.87.160,16112,443,ICMP,,230.0,,0.38560897553794704,3,,,Normal,17:27:86:4c:72:96,0
2026-01-03 09:06:53,144.5.121.63,100.28.199.225,55785,80,ICMP,1348.0,620.0,1866.0,0.21024183133977903,1,45120.0,9953.0,Normal,cf:69:f6:2b:e1:66,0
2026-01-03 11:51:25,83.75.170.121,167.47.239.131,40097,8080,ICMP,1193.0,754.0,4044.0,0.27588877214285,19,26488.0,60541.0,Suspicious,db:f0:de:b4:6f:da,1
2026-01-06 03:41:56,166.185.135.216,71.127.60.10,1149,53,TCP,,315.0,,0.6176391778243157,7,,,DoS,c2:20:bc:57:2b:15,1
2026-01-03 00:37:51,224.105.38.110,89.107.18.183,57525,443,UDP,1481.0,71.0,4377.0,0.15738886489254322,13,19321.0,38609.0,DoS,0d:90:db:4e:dd:ab,1
2026-01-03 22:41:00,48.241.155.109,109.27.159.0,28777,21,ICMP,476.0,538.0,4002.0,0.11676399392593262,16,43173.0,41644.0,Probe,4e:1c:a3:4d:39:15,0
2026-01-03 17:55:03,64.177.218.9,49.120.182.36,7363,80,UDP,413.0,,3791.0,,2,8909.0,52918.0,Normal,06:ee:9a:9e:9f:1f,0
2026-01-02 13:26:34,27.52.90.57,107.31.176.213,27110,21,ICMP,1696.0,263.0,4993.0,0.9995200430476527,14,24148.0,38965.0,Normal,a3:61:72:70:9c:ac,1
2026-01-03 21:12:58,176.113.106.23,135.86.75.146,42322,443,TCP,1550.0,421.0,1149.0,0.3294655627826262,15,41382.0,58915.0,Normal,0c:d3:29:1e:71:b5,0
2026-01-05 21:47:50,153.147.48.232,148.241.207.148,59093,8080,ICMP,94.0,110.0,2618.0,0.042357451908803134,8,38586.0,43679.0,Normal,36:c0:d2:81:01:f0,0
2026-01-04 19:26:50,225.76.75.93,233.222.26.227,57446,80,UDP,1938.0,492.0,5694.0,0.3143717564349401,9,7617.0,65074.0,Normal,48:08:49:88:db:be,0
2026-01-05 17:00:10,30.31.156.101,250.53.196.214,23695,80,TCP,1647.0,398.0,2717.0,0.5490985452073099,12,59229.0,7957.0,Normal,e0:74:eb:d9:cd:7c,0
2026-01-03 12:37:58,,98.11.173.242,65375,80,UDP,1323.0,514.0,5696.0,0.3858221337661627,22,19304.0,25498.0,Suspicious,,1
2026-01-04 08:02:32,227.174.174.45,171.4.24.194,45987,8080,ICMP,896.0,475.0,4382.0,0.7883884039042305,21,57861.0,45519.0,Probe,26:32:44:5d:5c:d6,1
2026-01-06 11:05:43,222.84.148.177,124.64.253.188,21263,21,ICMP,522.0,444.0,4543.0,0.1250756261507967,5,22068.0,68807.0,DoS,86:be:ff:e5:60:f8,1
2026-01-05 17:33:38,33.130.225.97,231.161.60.146,61163,80,TCP,1460.0,78.0,1391.0,0.13162028546137627,15,40814.0,6937.0,DoS,04:78:16:af:f7:7e,1
2026-01-05 07:23:19,226.12.236.82,21.95.8.192,43159,80,TCP,728.0,760.0,4052.0,0.5328093092674744,24,44713.0,56928.0,DoS,f0:13:f9:44:45:32,1
2026-01-06 01:26:29,238.205.66.37,31.148.12.206,13767,80,TCP,,546.0,,0.5260806179169544,14,,,Suspicious,da:8a:dc:b2:ba:86,0
2026-01-04 13:05:26,159.56.209.87,77.182.154.141,11152,21,UDP,392.0,,5791.0,,20,19057.0,56887.0,Normal,5b:62:d6:ef:8b:c3,1
2026-01-05 20:54:29,209.126.55.97,238.50.163.19,51794,443,ICMP,1672.0,120.0,471.0,0.9409597300446878,3,17807.0,42332.0,Normal,58:6f:96:f4:b1:01,1
2026-01-04 01:40:42,74.248.15.207,169.246.22.20,47440,53,TCP,471.0,240.0,3956.0,0.8338731108690586,6,32564.0,65888.0,Normal,e5:aa:77:53:79:aa,0
2026-01-06 18:40:11,80.38.183.117,41.53.105.211,23129,80,ICMP,1143.0,716.0,4337.0,0.841057451027456,22,23563.0,37408.0,Normal,34:84:e9:f4:84:a4,1
2026-01-02 23:42:52,49.218.130.70,87.118.145.218,50130,443,UDP,707.0,484.0,1314.0,0.3004409852488217,8,8520.0,45311.0,DoS,af:f3:2c:90:e5:62,1
2026-01-06 17:43:34,225.133.200.29,81.105.41.50,60585,53,TCP,681.0,,4960.0,,3,17002.0,2281.0,Normal,97:0d:f7:d0:c8:11,0
2026-01-05 19:12:45,240.19.25.15,16.188.118.112,48824,22,ICMP,1843.0,9.0,2951.0,0.6361190700333251,17,44953.0,64084.0,Normal,58:e3:28:39:0d:26,0
2026-01-04 12:26:02,182.99.224.82,117.5.134.81,60532,53,ICMP,1994.0,,1882.0,,21,15117.0,51517.0,Normal,63:ae:97:5d:51:ca,1
2026-01-02 12:13:01,184.41.90.26,29.87.91.29,56340,80,TCP,1835.0,300.0,5086.0,0.09273871973013548,12,51418.0,43386.0,Normal,f2:fe:c1:9a:a8:f2,0
2026-01-05 08:25:25,202.8.220.160,185.118.172.173,34157,53,TCP,1218.0,29.0,1293.0,0.20381112693398762,2,21807.0,58647.0,Normal,e1:8b:52:56:74:4e,0
2026-01-03 04:40:39,71.87.196.214,44.102.182.243,13177,22,TCP,1037.0,121.0,3446.0,0.7759895864229044,17,31479.0,30250.0,Normal,4a:11:91:13:74:ff,0
2026-01-02 23:15:15,14.35.212.111,56.224.70.231,58940,443,ICMP,1779.0,649.0,1961.0,0.3696137444485226,15,5553.0,22525.0,Normal,bc:71:73:b6:ae:5c,0
2026-01-03 09:43:55,165.111.62.67,47.176.172.82,49902,80,ICMP,849.0,776.0,2863.0,0.43453593998290285,24,46408.0,50386.0,Normal,7f:5e:85:d8:66:a8,1
2026-01-03 12:19:07,14.165.57.206,41.239.204.48,15731,21,UDP,,,,,2,,,Probe,8d:4d:e6:93:ff:1a,0
2026-01-06 08:27:46,108.34.179.50,28.47.118.121,6781,443,ICMP,624.0,262.0,4061.0,0.39851777494421414,7,30449.0,9349.0,Probe,14:8c:ab:b3:32:b7,0
2026-01-03 15:42:52,178.213.14.120,34.230.58.56,47124,80,UDP,,499.0,,0.2010645593361714,4,,,Normal,c8:0f:7d:e3:76:87,0
2026-01-05 13:56:30,180.158.81.230,169.200.75.4,29553,80,TCP,258.0,375.0,5015.0,0.4520965676734604,10,20737.0,53645.0,Normal,72:a4:c5:fc:a2:8d,0
2026-01-02 13:09:14,,10.233.156.26,30351,22,UDP,,797.0,,0.8490952583544902,10,,,DoS,,1
2026-01-04 22:52:37,28.58.10.247,247.68.79.177,18221,53,ICMP,1999.0,,790.0,,17,37554.0,10173.0,Normal,20:f4:fe:51:62:18,0
2026-01-02 21:02:04,11.129.253.210,59.141.21.129,25952,22,UDP,1146.0,640.0,4473.0,0.7011907947015903,1,24869.0,12557.0,Normal,cf:a3:d1:ff:ea:64,0
2026-01-01 00:51:08,249.162.119.139,246.211.109.197,50173,53,UDP,465.0,649.0,97.0,0.26717677678985075,16,16198.0,8006.0,Normal,ac:f1:2b:a2:fc:e0,0
2026-01-05 17:00:38,46.74.164.134,145.28.146.129,28566,22,TCP,95.0,657.0,3414.0,0.609711195187928,9,39832.0,26937.0,Suspicious,ba:f3:12:9d:a5:ba,0
2026-01-01 22:15:03,63.247.60.3,215.81.182.15,46825,8080,ICMP,1877.0,42.0,3614.0,0.8622359521645729,7,8033.0,39304.0,Normal,27:ef:9b:82:e6:af,1
2026-01-05 16:16:05,50.243.59.249,32.127.71.159,60629,8080,TCP,1284.0,543.0,4362.0,0.3618379588864138,13,50360.0,65093.0,Normal,e4:cf:4e:f0:8f:75,0
